MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
1,2,SEA,93,SFO,91,679.0,2,1.0,AS,532.0
1,4,SYR,22,CLT,36,603.0,2,1.0,AA,176.0
1,2,AUS,74,PDX,92,1715.0,2,1.0,AS,162.0
1,2,RSW,33,DCA,38,892.0,2,2.0,B6,554.0
1,1,SEA,93,DEN,82,1024.0,2,1.0,UA,88.0
1,1,EWR,21,LAS,85,2227.0,2,18.0,UA,166.0
1,4,OAK,91,MSY,72,1903.0,2,1.0,WN,229.76
1,4,FLL,33,PIT,23,994.0,2,1.0,B6,176.5
1,4,JFK,22,SEA,93,2422.0,2,2.0,B6,134.5
1,2,LAX,91,BOS,13,2611.0,2,4.0,DL,254.5
1,3,CLT,36,EWR,21,529.0,2,6.0,AA,210.0
1,2,DEN,82,OMA,65,472.0,2,1.0,UA,74.0
1,4,BTV,16,ORD,41,763.0,2,4.0,UA,173.5
1,2,STL,64,DCA,38,719.0,2,1.0,WN,188.17
1,3,LAX,91,TPA,33,2158.0,2,2.0,DL,479.0
1,4,LAS,85,ORD,41,1514.0,2,5.0,UA,164.5
1,4,DAL,74,TPA,33,917.0,2,1.0,WN,163.5
1,3,MIA,33,IAD,38,921.0,2,1.0,AA,219.57
1,2,LAX,91,MCO,33,2218.0,2,1.0,AS,198.5
1,1,IAH,74,EWR,21,1400.0,2,1.0,UA,297.5
1,4,SFO,91,SAN,91,447.0,2,2.0,UA,139.0
1,4,LAX,91,ATL,34,1947.0,2,4.0,AA,333.0
1,1,IAH,74,LAS,85,1222.0,2,1.0,UA,237.5
1,2,IAD,38,EWR,21,212.0,2,5.0,UA,165.0
1,2,MDW,41,RSW,33,1105.0,2,1.0,WN,77.5
1,4,TPA,33,ACY,21,913.0,2,1.0,NK,103.5
1,3,SFO,91,MCO,33,2446.0,2,1.0,UA,371.5
1,4,DTW,43,RSW,33,1084.0,2,1.0,DL,178.21
1,1,SAN,91,PHX,81,304.0,2,1.0,AA,74.0
1,4,ATL,34,SAN,91,1892.0,2,1.0,DL,333.0
1,3,SLC,87,BOS,13,2105.0,2,1.0,DL,240.5
1,2,OAK,91,PHX,81,646.0,2,4.0,WN,160.0
1,3,IAH,74,SEA,93,1874.0,2,1.0,UA,95.0
1,2,DFW,74,SFO,91,1464.0,2,11.0,AA,326.0
1,4,SJU,3,JFK,22,1598.0,1,1.0,B6,299.5
1,4,BOS,13,CHS,37,818.0,2,1.0,B6,223.0
1,1,CVG,52,RSW,33,879.0,2,1.0,DL,461.5
1,1,PIT,23,ATL,34,526.0,2,1.0,DL,189.0
1,3,SEA,93,BOS,13,2496.0,2,1.0,DL,525.37
1,2,HOU,74,OAK,91,1642.0,2,1.0,WN,222.93
1,4,SYR,22,SFB,33,1029.0,2,1.0,G4,82.0
1,2,MDT,23,ATL,34,620.0,2,1.0,DL,213.0
1,1,OAK,91,AUS,74,1497.0,2,1.0,WN,210.55
1,4,ROC,22,ATL,34,749.0,2,1.0,DL,214.0
1,3,PVD,15,DTW,43,615.0,2,1.0,DL,116.0
1,2,IAH,74,SEA,93,1874.0,2,1.0,NK,68.57
2,2,KOA,2,SLC,87,2966.0,1,1.0,AS,215.0
1,1,DTW,43,PDX,92,1953.0,2,1.0,DL,162.46
1,2,MSY,72,JFK,22,1182.0,2,2.0,B6,354.0
1,2,LIT,71,PHX,81,1136.0,2,1.0,WN,233.5
1,2,BDL,11,ORD,41,783.0,2,1.0,UA,356.5
1,1,FLL,33,MDW,41,1167.0,2,3.0,WN,56.5
1,1,PVD,15,RSW,33,1200.0,2,1.0,F9,114.5
1,3,SJC,91,SLC,87,584.0,2,1.0,WN,166.0
1,2,SEA,93,MDW,41,1733.0,2,1.0,WN,79.5
1,4,DFW,74,CLT,36,936.0,2,4.0,AA,307.0
1,3,CLE,44,SFO,91,2161.0,2,1.0,UA,435.5
1,2,OAK,91,BOI,83,512.0,2,1.0,WN,357.5
1,4,ORD,41,TPA,33,1012.0,2,1.0,UA,285.0
1,3,PDX,92,ORD,41,1739.0,2,2.0,UA,347.5
1,3,DTW,43,TPA,33,983.0,2,1.0,DL,361.5
1,2,OGG,2,PHX,81,2845.0,1,1.0,AA,720.5
1,1,LAS,85,LGB,91,231.0,2,12.0,B6,100.0
1,1,OAK,91,LAX,91,337.0,2,2.0,WN,53.5
1,4,MCI,64,OAK,91,1489.0,2,1.0,WN,376.0
1,3,EWR,21,AVL,36,583.0,2,1.0,UA,276.5
1,2,JFK,22,DEN,82,1626.0,2,1.0,DL,259.98
1,1,DSM,61,LAS,85,1216.0,2,1.0,WN,166.5
1,1,AUS,74,STL,64,721.0,2,2.0,WN,219.5
1,1,DEN,82,PHL,23,1558.0,2,1.0,UA,340.5
1,1,ORD,41,MSY,72,837.0,2,1.0,UA,124.0
1,4,PDX,92,SMF,91,479.0,2,4.0,WN,145.5
1,3,DAL,74,SAN,91,1182.0,2,1.0,WN,100.5
1,1,SEA,93,ORD,41,1721.0,2,5.0,DL,208.0
1,1,DEN,82,TPA,33,1506.0,2,1.0,UA,137.5
1,3,IAH,74,DCA,38,1208.0,2,1.0,UA,111.95
1,3,EWR,21,SJU,3,1608.0,1,2.0,B6,214.0
1,2,OGG,2,SEA,93,2640.0,1,2.0,HA,848.0
1,1,DEN,82,PDX,92,991.0,2,1.0,UA,95.0
1,2,DFW,74,ONT,91,1188.0,2,1.0,AA,253.5
1,1,DCA,38,MSP,63,931.0,2,2.0,DL,203.0
1,4,MCO,33,DEN,82,1546.0,2,1.0,WN,146.21
1,2,SEA,93,DTW,43,1927.0,2,14.0,AS,212.5
1,1,TPA,33,PHX,81,1788.0,2,5.0,AA,274.5
1,1,DCA,38,FLL,33,899.0,2,3.0,WN,236.0
1,4,ISP,22,TPA,33,1034.0,2,1.0,WN,242.0
1,2,EWR,21,RDU,36,416.0,2,7.0,UA,114.0
1,4,KOA,2,PDX,92,2607.0,1,1.0,AS,234.0
1,4,CMH,44,FLL,33,973.0,2,1.0,WN,255.5
1,1,SFO,91,PHL,23,2521.0,2,1.0,AA,350.02
1,2,PIE,33,CID,61,1090.0,2,6.0,G4,66.0
1,4,ANC,1,OGG,2,2797.0,1,1.0,AS,400.0
1,3,EWR,21,PDX,92,2434.0,2,1.0,AS,210.0
1,1,BOS,13,ORD,41,867.0,2,1.0,AA,554.0
1,3,DTW,43,LAX,91,1979.0,2,2.0,NK,114.0
1,3,SAN,91,RNO,85,488.0,2,1.0,WN,246.0
1,1,DEN,82,PHX,81,602.0,2,3.0,WN,202.5
1,4,SAN,91,DFW,74,1171.0,2,8.0,AA,676.0
1,1,DAL,74,FLL,33,1108.0,2,1.0,WN,363.0
1,4,BDL,11,FLL,33,1173.0,2,5.0,WN,138.5
1,3,DCA,38,HOU,74,1218.0,2,2.0,WN,167.5
1,3,ATL,34,MCI,64,692.0,2,1.0,DL,132.5
1,4,DTW,43,TPA,33,983.0,2,1.0,DL,238.89
1,4,SLC,87,DTW,43,1481.0,2,1.0,DL,552.0
1,3,EWR,21,TPA,33,997.0,2,3.0,B6,471.0
1,3,DCA,38,LAX,91,2311.0,2,1.0,AS,138.0
1,3,BOS,13,ATL,34,946.0,2,7.0,B6,74.0
1,4,TTN,21,CLT,36,484.0,2,10.0,F9,54.0
1,4,MIA,33,LAX,91,2342.0,2,1.0,AA,275.0
1,3,JFK,22,SAN,91,2446.0,2,6.0,B6,286.0
1,3,MDW,41,BOS,13,861.0,2,9.0,WN,134.5
1,3,CLT,36,EWR,21,529.0,2,1.0,UA,198.0
1,2,DEN,82,ONT,91,819.0,2,1.0,WN,242.5
1,4,TPA,33,MIA,33,204.0,2,3.0,AA,113.0
1,4,DCA,38,SLC,87,1851.0,2,1.0,DL,642.5
1,3,LGA,22,ATL,34,762.0,2,1.0,DL,397.5
1,3,DTW,43,SAT,74,1214.0,2,1.0,DL,454.5
1,1,LAS,85,MCO,33,2039.0,2,1.0,DL,313.0
1,1,PHX,81,LAX,91,370.0,2,1.0,UA,192.0
1,1,PDX,92,SJC,91,569.0,2,1.0,WN,164.0
1,1,RDU,36,ATL,34,356.0,2,1.0,DL,365.0
1,3,FLL,33,ATL,34,581.0,2,1.0,NK,54.27
1,2,PDX,92,LAX,91,834.0,2,1.0,DL,193.0
1,3,ORD,41,LGA,22,733.0,2,1.0,AA,451.0
1,1,SFO,91,JFK,22,2586.0,2,1.0,AA,598.0
1,1,SEA,93,SBA,91,908.0,2,1.0,AS,233.0
1,2,EWR,21,FLL,33,1065.0,2,1.0,UA,298.5
1,4,BOS,13,LGA,22,184.0,2,3.0,AA,88.5
1,1,DEN,82,STL,64,770.0,2,2.0,WN,76.0
1,4,IAH,74,TPA,33,787.0,2,9.0,UA,137.0
2,2,AUS,74,TUL,73,426.0,2,7.0,WN,289.5
1,1,DTW,43,MCO,33,957.0,2,1.0,DL,391.0
1,2,MCO,33,JFK,22,944.0,2,1.0,B6,206.34
1,1,LAS,85,SEA,93,867.0,2,15.0,DL,126.0
2,1,JFK,22,OGG,2,4924.0,1,1.0,VX,311.0
1,4,LAX,91,JFK,22,2475.0,2,1.0,AA,455.82
1,3,ATL,34,LAS,85,1747.0,2,1.0,DL,239.77
1,3,CHS,37,MDW,41,745.0,2,1.0,WN,122.0
1,4,JFK,22,PDX,92,2454.0,2,10.0,DL,207.0
1,1,PIT,23,MCO,33,834.0,2,2.0,WN,279.5
1,4,IND,42,PGD,33,916.0,2,1.0,G4,71.5
1,1,DCA,38,OMA,65,1012.0,2,1.0,WN,110.5
1,2,BOS,13,DFW,74,1562.0,2,3.0,AA,217.5
1,4,PIT,23,ATL,34,526.0,2,4.0,DL,257.0
1,2,DFW,74,ELP,74,551.0,2,2.0,AA,140.0
1,1,LAS,85,JFK,22,2248.0,2,1.0,VX,241.0
1,4,SFO,91,LAS,85,414.0,2,1.0,AS,248.0
1,1,BOS,13,SLC,87,2105.0,2,1.0,DL,237.68
1,3,DFW,74,MIA,33,1121.0,2,1.0,AA,418.0
1,4,SLC,87,DAL,74,999.0,2,6.0,WN,212.0
1,3,CLT,36,BOS,13,728.0,2,3.0,AA,147.0
1,1,LAS,85,IAD,38,2065.0,2,1.0,UA,474.0
1,3,ATL,34,PHL,23,666.0,2,1.0,AA,244.0
1,4,FLL,33,LGA,22,1076.0,2,1.0,WN,163.33
1,3,IAD,38,DEN,82,1452.0,2,4.0,UA,227.0
1,3,BWI,35,STL,64,738.0,2,1.0,WN,101.5
1,4,BWI,35,BOS,13,369.0,2,5.0,WN,71.5
1,2,CVG,52,MCO,33,757.0,2,1.0,DL,168.77
1,3,MDW,41,SAN,91,1728.0,2,1.0,WN,168.52
1,3,SAN,91,BWI,35,2295.0,2,1.0,NK,169.0
1,1,ANC,1,OGG,2,2797.0,1,1.0,AS,652.33
1,3,ORD,41,PHX,81,1440.0,2,1.0,AA,540.5
1,3,EWR,21,ORD,41,719.0,2,3.0,AA,85.0
1,1,IND,42,EWR,21,645.0,2,1.0,WN,217.5
1,1,PIT,23,DAL,74,1060.0,2,1.0,WN,126.5
1,2,JFK,22,MSP,63,1029.0,2,1.0,DL,328.0
1,4,SFO,91,DFW,74,1464.0,2,2.0,AA,146.0
1,4,LAX,91,DTW,43,1979.0,2,1.0,DL,193.23
1,4,HNL,2,KOA,2,163.0,1,1.0,HA,89.87
1,1,DEN,82,IAD,38,1452.0,2,2.0,UA,404.0
1,4,SJC,91,PDX,92,569.0,2,3.0,AS,140.0
1,1,OAK,91,SNA,91,371.0,2,11.0,WN,201.5
1,4,RDU,36,AUS,74,1162.0,2,4.0,F9,137.0
1,4,BWI,35,ORD,41,622.0,2,3.0,UA,160.0
1,2,MCO,33,RDU,36,534.0,2,1.0,DL,221.0
1,2,RDU,36,MIA,33,700.0,2,3.0,AA,112.0
1,3,BOS,13,EWR,21,200.0,2,3.0,UA,132.0
1,2,SLC,87,STL,64,1156.0,2,1.0,DL,192.0
1,2,DTW,43,MCI,64,629.0,2,6.0,DL,112.5
1,1,MEM,54,TPA,33,655.0,2,4.0,WN,102.5
1,3,LAS,85,ORD,41,1514.0,2,1.0,NK,113.5
1,4,PHX,81,LAX,91,370.0,2,1.0,AA,187.0
1,2,DCA,38,BOS,13,399.0,2,6.0,AA,104.5
1,3,MSY,72,PIT,23,918.0,2,5.0,G4,51.0
1,4,SEA,93,SJC,91,696.0,2,1.0,WN,76.48
1,3,LGA,22,MSP,63,1020.0,2,1.0,DL,321.5
1,2,SAN,91,BOS,13,2588.0,2,1.0,AS,150.5
1,2,SJU,3,MIA,33,1045.0,1,5.0,AA,378.0
1,4,LAS,85,MOT,66,1098.0,2,1.0,G4,102.0
1,1,LGA,22,DFW,74,1389.0,2,2.0,DL,173.5
1,4,SNA,91,SFO,91,372.0,2,1.0,UA,377.0
1,4,PHL,23,SFO,91,2521.0,2,5.0,UA,321.5
1,3,BOS,13,DEN,82,1754.0,2,2.0,UA,221.0
1,3,MSP,63,CMH,44,626.0,2,5.0,DL,219.0
1,4,MCI,64,MSP,63,393.0,2,1.0,DL,218.0
1,1,BWI,35,MIA,33,946.0,2,4.0,AA,119.5
1,2,PDX,92,DCA,38,2350.0,2,1.0,AS,783.0
1,2,FAR,66,MSP,63,223.0,2,1.0,DL,189.0
1,1,RSW,33,PIT,23,966.0,2,1.0,WN,127.5
1,1,FLL,33,MSP,63,1487.0,2,2.0,DL,275.0
1,4,AZA,81,FAR,66,1220.0,2,1.0,G4,158.0
1,4,BNA,54,LAX,91,1797.0,2,1.0,AA,258.86
1,3,DEN,82,STL,64,770.0,2,2.0,WN,147.0
1,4,IND,42,FLL,33,1005.0,2,1.0,WN,208.0
1,2,SAT,74,PHL,23,1496.0,2,1.0,AA,148.5
1,2,LAX,91,MSP,63,1535.0,2,1.0,DL,291.0
1,4,BDL,11,TPA,33,1111.0,2,2.0,WN,150.0
1,3,ORD,41,PDX,92,1739.0,2,1.0,UA,214.5
2,4,ILM,36,DEN,82,1522.0,2,1.0,AA,222.5
1,2,EWR,21,SAN,91,2425.0,2,1.0,AS,349.0
1,3,ATL,34,JAX,33,270.0,2,2.0,DL,172.0
1,4,SFO,91,JFK,22,2586.0,2,1.0,AA,162.07
1,3,FLL,33,DFW,74,1119.0,2,1.0,AA,392.5
1,3,DCA,38,SLC,87,1851.0,2,4.0,DL,144.0
1,1,DTW,43,PHX,81,1671.0,2,1.0,AA,170.18
1,3,MYR,37,FNT,43,692.0,2,3.0,G4,57.0
1,1,MDW,41,ATL,34,591.0,2,2.0,WN,245.0
1,1,PHL,23,BNA,54,675.0,2,7.0,WN,168.0
1,1,FLL,33,PHL,23,992.0,2,1.0,AA,205.5
1,1,CVG,52,LGA,22,585.0,2,1.0,F9,59.0
1,3,SFO,91,SAN,91,447.0,2,2.0,UA,163.0
1,4,PIT,23,SLC,87,1660.0,2,1.0,DL,302.5
1,3,MSP,63,ABQ,86,981.0,2,1.0,DL,562.0
1,1,LAS,85,SEA,93,867.0,2,1.0,NK,80.5
1,4,LIH,2,HNL,2,102.0,1,1.0,HA,78.21
1,2,SEA,93,SMF,91,605.0,2,7.0,WN,152.5
1,2,MCO,33,LGA,22,950.0,2,1.0,DL,362.5
1,3,LAX,91,CVG,52,1900.0,2,9.0,DL,320.0
1,1,SFO,91,ATL,34,2139.0,2,1.0,DL,496.0
1,3,PVD,15,CLT,36,683.0,2,2.0,AA,296.5
1,4,PHX,81,ORD,41,1440.0,2,2.0,AA,300.5
1,3,LGA,22,CVG,52,585.0,2,1.0,DL,349.0
1,3,MIA,33,JFK,22,1089.0,2,1.0,AA,226.0
1,3,DFW,74,EGE,82,721.0,2,2.0,AA,549.0
1,3,SEA,93,OAK,91,672.0,2,1.0,WN,138.53
1,2,ORD,41,LAX,91,1744.0,2,5.0,NK,110.0
1,4,SLC,87,SEA,93,689.0,2,2.0,DL,321.0
1,3,DTW,43,JFK,22,509.0,2,1.0,DL,317.5
1,2,ATL,34,AUS,74,813.0,2,1.0,DL,302.5
1,2,IAD,38,JFK,22,228.0,2,1.0,B6,106.5
1,1,LGA,22,BOS,13,184.0,2,3.0,DL,215.5
1,2,MCI,64,OAK,91,1489.0,2,1.0,WN,185.37
1,1,SEA,93,MCO,33,2554.0,2,1.0,AS,445.0
2,2,PIT,23,MCO,33,834.0,2,1.0,AA,168.0
1,1,LAS,85,CLE,44,1824.0,2,5.0,F9,52.0
1,3,BNA,54,TPA,33,612.0,2,1.0,WN,201.0
1,4,STL,64,DEN,82,770.0,2,1.0,WN,208.0
1,4,PGD,33,BLV,41,921.0,2,7.0,G4,73.0
1,4,LAX,91,ORD,41,1744.0,2,3.0,AA,115.5
1,4,MCO,33,ORD,41,1005.0,2,2.0,AA,287.0
1,1,LGA,22,FLL,33,1076.0,2,2.0,NK,214.0
1,2,LAS,85,RFD,41,1455.0,2,1.0,G4,71.0
1,2,PHX,81,MSP,63,1276.0,2,1.0,DL,105.0
1,3,SAN,91,MDW,41,1728.0,2,8.0,WN,229.0
1,2,ORD,41,BWI,35,622.0,2,1.0,NK,138.5
1,4,PHX,81,SDF,52,1506.0,2,1.0,WN,387.0
1,4,BDL,11,MDW,41,777.0,2,1.0,WN,355.5
1,2,ORD,41,LGA,22,733.0,2,2.0,AA,167.0
1,1,DCA,38,BDL,11,313.0,2,1.0,B6,115.0
1,3,HOU,74,LAS,85,1235.0,2,1.0,WN,292.0
1,4,SFO,91,EWR,21,2565.0,2,1.0,UA,733.3
1,1,IAH,74,MCO,33,854.0,2,2.0,UA,283.5
1,3,IAH,74,MSY,72,305.0,2,3.0,UA,134.0
2,1,MKE,45,PHL,23,690.0,2,1.0,DL,251.5
1,4,CID,61,PIE,33,1090.0,2,1.0,G4,95.0
1,3,DEN,82,CMH,44,1154.0,2,1.0,WN,204.0
1,2,MSP,63,ORD,41,334.0,2,1.0,DL,216.0
1,3,BWI,35,LAS,85,2106.0,2,1.0,NK,85.0
1,3,MSP,63,DAL,74,853.0,2,2.0,WN,133.0
1,4,BLI,93,PSP,91,1078.0,2,3.0,G4,93.5
1,2,MCO,33,DCA,38,759.0,2,2.0,B6,150.5
1,2,DAL,74,PIT,23,1060.0,2,1.0,WN,215.95
1,4,STL,64,BNA,54,272.0,2,1.0,WN,96.0
1,4,HOU,74,OKC,73,419.0,2,1.0,WN,95.77
1,2,FLL,33,MDW,41,1167.0,2,1.0,WN,162.12
1,2,BWI,35,SAN,91,2295.0,2,1.0,AS,231.0
1,2,MSP,63,DTW,43,528.0,2,2.0,NK,71.5
1,3,OMA,65,SFB,33,1195.0,2,3.0,G4,66.5
1,4,BOS,13,LGB,91,2602.0,2,1.0,B6,180.5
1,3,SFO,91,SAN,91,447.0,2,12.0,WN,62.0
1,1,HOU,74,BWI,35,1246.0,2,14.0,WN,73.0
1,3,DEN,82,STL,64,770.0,2,4.0,F9,101.0
1,3,STL,64,BOS,13,1047.0,2,10.0,WN,388.0
1,1,DTW,43,FLL,33,1127.0,2,3.0,DL,282.0
1,1,DTW,43,LGA,22,502.0,2,1.0,DL,420.0
1,4,IAD,38,SEA,93,2306.0,2,2.0,UA,353.5
1,4,DTW,43,MSY,72,926.0,2,1.0,NK,179.5
1,3,DFW,74,ABQ,86,569.0,2,1.0,AA,228.0
1,2,CHS,37,PIT,23,524.0,2,1.0,G4,62.0
1,3,LAS,85,OAK,91,407.0,2,1.0,WN,294.0
1,3,PDX,92,MSP,63,1426.0,2,1.0,DL,500.0
1,2,STL,64,LGA,22,888.0,2,1.0,WN,309.0
1,3,AUS,74,BOS,13,1698.0,2,1.0,B6,108.0
1,4,ATL,34,SFO,91,2139.0,2,1.0,DL,240.06
1,1,EWR,21,MCO,33,937.0,2,1.0,B6,308.0
1,1,ORD,41,AUS,74,977.0,2,1.0,UA,319.0
1,3,MKE,45,PHX,81,1460.0,2,1.0,AA,186.28
1,1,MCO,33,BNA,54,616.0,2,1.0,WN,93.82
1,3,ATL,34,LGA,22,762.0,2,1.0,DL,95.16
1,3,FLL,33,PHL,23,992.0,2,2.0,AA,145.5
1,4,ORD,41,CLE,44,316.0,2,3.0,UA,212.5
1,4,MSP,63,MCI,64,393.0,2,4.0,DL,409.0
1,2,SEA,93,BOS,13,2496.0,2,2.0,DL,121.0
1,4,SJU,3,DFW,74,2165.0,1,5.0,AA,131.9
1,4,ATL,34,EWR,21,746.0,2,2.0,DL,300.5
1,4,DFW,74,ATL,34,731.0,2,1.0,NK,127.0
1,1,IAH,74,SEA,93,1874.0,2,2.0,UA,428.5
1,2,SFO,91,ORD,41,1846.0,2,1.0,AA,342.0
1,4,BNA,54,DEN,82,1014.0,2,1.0,F9,55.0
1,3,SJC,91,SLC,87,584.0,2,1.0,DL,225.0
1,1,DEN,82,PHX,81,602.0,2,1.0,WN,291.0
1,4,AUS,74,SNA,91,1209.0,2,9.0,F9,109.0
1,3,ORD,41,SAT,74,1041.0,2,1.0,UA,224.5
1,2,LAS,85,FLL,33,2173.0,2,3.0,NK,61.5
1,1,PHX,81,PHL,23,2075.0,2,1.0,AA,354.41
1,3,MKE,45,TPA,33,1075.0,2,1.0,WN,307.0
1,4,ORD,41,DFW,74,802.0,2,1.0,UA,102.5
1,3,LIH,2,DEN,82,3414.0,1,1.0,UA,367.07
1,4,SFO,91,FLL,33,2584.0,2,2.0,B6,254.0
1,1,HNL,2,DEN,82,3365.0,1,1.0,UA,474.04
1,4,ATL,34,SAN,91,1892.0,2,1.0,DL,988.97
1,3,MDW,41,BNA,54,395.0,2,2.0,WN,82.0
1,2,DCA,38,BNA,54,562.0,2,4.0,WN,279.5
1,2,EWR,21,PHX,81,2133.0,2,3.0,AA,449.0
1,4,RSW,33,CAK,44,991.0,2,1.0,NK,63.5
1,4,MSP,63,HDN,82,774.0,2,1.0,DL,710.0
1,2,ATL,34,BOS,13,946.0,2,1.0,DL,84.0
1,4,SEA,93,SAN,91,1050.0,2,1.0,AS,328.0
1,3,SJU,3,MCO,33,1189.0,1,1.0,WN,216.0
1,4,RDU,36,ATL,34,356.0,2,1.0,WN,270.0
1,3,ISP,22,MCO,33,971.0,2,1.0,WN,129.5
1,3,LAS,85,CLT,36,1916.0,2,1.0,AA,290.0
1,4,MCO,33,BUF,22,1011.0,2,1.0,WN,111.0
1,1,OAK,91,CMH,44,2110.0,2,1.0,WN,214.85
1,2,CMH,44,DEN,82,1154.0,2,1.0,WN,190.0
1,2,MCO,33,LAX,91,2218.0,2,1.0,DL,310.0
1,2,BOS,13,MSY,72,1368.0,2,3.0,B6,204.0
1,2,DFW,74,SJC,91,1438.0,2,1.0,AA,482.5
1,4,DTW,43,PBI,33,1086.0,2,1.0,NK,123.0
1,4,ATL,34,SAN,91,1892.0,2,1.0,DL,399.0
1,2,ORD,41,ATL,34,606.0,2,9.0,DL,217.5
1,2,HOU,74,DEN,82,883.0,2,14.0,WN,69.0
1,1,EWR,21,IAH,74,1400.0,2,1.0,UA,584.0
1,2,TPA,33,ORD,41,1012.0,2,1.0,UA,146.5
1,2,OAK,91,DTW,43,2068.0,2,1.0,NK,163.0
1,1,LAS,85,BWI,35,2106.0,2,2.0,NK,208.5
1,3,DEN,82,CVG,52,1069.0,2,1.0,WN,226.5
1,4,DEN,82,SAT,74,794.0,2,1.0,WN,221.5
1,2,BNA,54,SAN,91,1751.0,2,2.0,WN,150.46
1,1,SAN,91,DEN,82,853.0,2,1.0,UA,316.0
1,4,SJC,91,DFW,74,1438.0,2,1.0,AA,362.5
1,4,CMH,44,DCA,38,323.0,2,1.0,WN,54.0
1,4,OAK,91,LAX,91,337.0,2,1.0,WN,197.5
1,4,CLT,36,FLL,33,632.0,2,1.0,AA,106.02
1,4,CVG,52,FLL,33,932.0,2,1.0,DL,261.0
1,1,SRQ,33,JFK,22,1041.0,2,1.0,B6,405.5
1,1,LAX,91,JFK,22,2475.0,2,1.0,AA,227.5
1,4,LAX,91,BNA,54,1797.0,2,2.0,DL,283.0
1,4,LAX,91,TPA,33,2158.0,2,3.0,NK,64.0
1,1,MSP,63,HRL,74,1310.0,2,1.0,SY,128.0
1,4,MCO,33,DTW,43,957.0,2,1.0,DL,402.0
1,3,DFW,74,LAX,91,1235.0,2,2.0,AA,72.0
1,1,TPA,33,BUF,22,1053.0,2,2.0,WN,151.0
1,1,MSY,72,LAX,91,1670.0,2,1.0,DL,179.0
1,4,OGG,2,LAX,91,2486.0,1,1.0,UA,769.0
1,2,STL,64,FLL,33,1057.0,2,2.0,WN,213.5
1,3,LAS,85,JFK,22,2248.0,2,1.0,DL,372.5
1,1,SAN,91,SLC,87,626.0,2,4.0,AS,111.0
1,3,IND,42,ATL,34,432.0,2,1.0,WN,129.5
1,2,SEA,93,SFO,91,679.0,2,2.0,AS,252.5
1,2,SAN,91,DFW,74,1171.0,2,3.0,AA,235.5
1,1,MSY,72,MIA,33,675.0,2,4.0,AA,78.0
1,3,JNU,1,SEA,93,909.0,1,3.0,AS,166.0
1,3,ORD,41,PHL,23,678.0,2,1.0,AA,366.0
1,1,SFB,33,TOL,44,895.0,2,1.0,G4,148.5
1,2,DTW,43,SEA,93,1927.0,2,2.0,NK,251.0
1,4,PSP,91,ORD,41,1651.0,2,1.0,UA,368.55
1,3,SEA,93,IAH,74,1874.0,2,1.0,UA,334.0
1,1,DEN,82,IND,42,977.0,2,1.0,WN,225.5
1,4,MCO,33,PHL,23,861.0,2,2.0,F9,214.0
1,4,TPA,33,CMH,44,829.0,2,1.0,WN,185.5
1,3,MEM,54,FLL,33,851.0,2,3.0,G4,56.5
1,3,CLE,44,ATL,34,554.0,2,1.0,DL,260.83
1,2,OGG,2,PDX,92,2562.0,1,2.0,HA,299.5
1,4,ATL,34,MKE,45,669.0,2,1.0,DL,353.0
1,2,SMF,91,PHX,81,647.0,2,1.0,AA,137.0
1,3,LAS,85,ATL,34,1747.0,2,2.0,DL,353.0
1,2,ATL,34,BOS,13,946.0,2,6.0,DL,200.5
1,4,CLT,36,PBI,33,590.0,2,1.0,AA,276.0
1,4,EWR,21,CLT,36,529.0,2,19.0,UA,81.0
1,4,OKC,73,LAS,85,986.0,2,1.0,G4,62.5
1,4,CLT,36,JFK,22,541.0,2,1.0,B6,82.5
1,1,MIA,33,LGA,22,1096.0,2,4.0,AA,193.0
1,3,SLC,87,BNA,54,1404.0,2,1.0,DL,347.0
1,1,PHX,81,LAX,91,370.0,2,1.0,AA,80.0
1,4,TPA,33,ORD,41,1012.0,2,1.0,AA,429.0
1,1,JFK,22,LAS,85,2248.0,2,1.0,AA,428.0
1,4,PBI,33,BOS,13,1197.0,2,6.0,B6,177.0
1,3,AZA,81,GRR,43,1561.0,2,2.0,G4,333.0
1,2,LAX,91,DTW,43,1979.0,2,3.0,DL,285.0
1,1,LGA,22,RSW,33,1080.0,2,2.0,DL,98.0
1,1,DCA,38,MSP,63,931.0,2,1.0,DL,368.0
1,3,SAT,74,LBB,74,346.0,2,1.0,WN,202.84
1,3,AUS,74,LAS,85,1090.0,2,7.0,F9,64.0
1,3,EWR,21,OAK,91,2555.0,2,1.0,WN,213.5
1,1,LAX,91,ORD,41,1744.0,2,1.0,NK,169.0
1,4,CLT,36,BOS,13,728.0,2,1.0,B6,133.0
1,3,LGA,22,DTW,43,502.0,2,11.0,DL,236.0
1,1,BDL,11,RSW,33,1180.0,2,4.0,B6,172.0
1,2,ATL,34,IAH,74,689.0,2,1.0,NK,108.0
2,2,SDF,52,TPA,33,727.0,2,3.0,DL,276.5
1,2,PIT,23,ORD,41,413.0,2,1.0,AA,127.0
1,2,PIT,23,DTW,43,201.0,2,1.0,DL,315.0
1,1,PDX,92,OGG,2,2562.0,1,1.0,AS,685.0
1,2,LAS,85,MSP,63,1299.0,2,1.0,SY,171.0
1,4,PHL,23,SFO,91,2521.0,2,1.0,AS,423.0
